UniqueID,PeriodName,PeriodNumber,Date,Injury,Position,FieldTime,PlayerLoad,PlayerLoad2d,PlayerLoadSlow,PlayerLoad1dFwd,PlayerLoad1dSide,PlayerLoad1dUp,PlayerLoadMin,PlayerLoadMetre,ExertionIndex,PeakPlayerLoad
10340,Whistle Run,4,1/26/2022,N,Forward,0:12:26,230.4662,142.1401,230.0486,85.2889,96.2058,153.7245,18.5225,6.1645,0.4283,3.1993
12021,Session,0,1/26/2022,N,Midfielder,0:08:10,64.3679,40.5788,63.7707,19.8147,31.2520,42.2011,7.8341,0.0000,0.0000,3.9805
12021,Warm Up,1,1/26/2022,N,Midfielder,0:06:01,43.1021,26.5854,42.8076,12.9295,20.4859,28.7761,7.1495,0.0000,0.0000,2.9127
12021,Shuffles,2,1/26/2022,N,Midfielder,0:23:23,143.4544,83.8561,143.1015,42.8836,62.7866,100.9422,6.1271,0.0000,0.9079,3.5844
12021,7/5/2003,3,1/26/2022,N,Midfielder,1:07:28,402.2786,262.5516,400.3358,156.3743,177.5400,262.5796,5.9530,10.4579,1.9123,5.5524
12021,Whistle Run,4,1/26/2022,N,Midfielder,0:19:27,87.1641,55.4567,86.9941,32.6305,37.7410,58.5025,4.4780,0.0000,0.0000,2.5566
12021,Session,0,1/26/2022,N,Midfielder,0:35:49,369.2821,204.3103,368.5122,122.9476,138.5105,269.9664,10.3016,0.0000,0.0000,2.8343
12021,Warm Up,1,1/26/2022,N,Midfielder,0:12:41,62.0807,34.9798,62.0381,20.4754,24.2784,44.4528,4.8930,0.0000,0.0000,1.9086
12021,Shuffles,2,1/26/2022,N,Midfielder,0:05:34,31.3951,20.3489,31.3405,11.0653,14.8429,20.6546,5.6232,0.0000,0.0000,2.1864
12021,7/5/2003,3,1/26/2022,N,Midfielder,0:05:08,45.0304,27.9834,44.7774,14.7719,20.8292,30.3542,8.7716,0.0000,0.0000,2.8343
12021,Whistle Run,4,1/26/2022,N,Midfielder,0:12:26,230.7759,120.9983,230.3561,76.6350,78.5600,174.5048,18.5474,0.0000,0.0000,2.7249
1851,Session,0,1/27/2022,N,Defender,1:08:51,841.1448,479.8483,840.1836,283.0133,325.2778,607.3353,12.2060,17.2560,1.5044,5.4619
1851,Warm Up,1,1/27/2022,N,Defender,0:07:43,51.8306,29.0976,51.4754,16.3769,20.4223,37.0629,6.7111,0.0000,0.0000,2.9107
1851,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Defender,0:17:44,249.2436,133.8105,249.1762,79.1662,90.2650,186.6452,14.0370,0.0000,0.0000,4.8699
1851,4v2 Small Sided Game,3,1/27/2022,N,Defender,0:20:15,189.7603,111.5390,189.2441,65.4828,75.9454,133.8447,9.3616,5.9399,0.6197,4.8232
1851,8v8 Moderate Sided Game,4,1/27/2022,N,Defender,0:23:09,350.3103,205.4013,350.2879,121.9874,138.6451,249.7826,15.1239,20.8543,0.8847,5.4619
3945,Session,0,1/27/2022,N,Forward,1:08:51,593.6955,350.0306,593.3895,192.4453,250.3795,416.2375,8.6153,0.0000,0.0000,4.8175
3945,Warm Up,1,1/27/2022,N,Forward,0:07:43,45.2599,25.9995,45.0976,13.9266,19.0461,32.1442,5.8603,0.0000,0.0000,2.1055
3945,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:17:44,155.2188,88.6885,155.1397,50.0168,62.4266,111.3053,8.7417,0.0000,0.0000,4.7002
3945,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:20:15,94.4928,60.0536,94.4636,32.7825,43.1484,62.4033,4.6617,0.0000,0.0000,4.7198
3945,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:23:09,298.7239,175.2891,298.6886,95.7194,125.7584,210.3846,12.8968,0.0000,0.0000,4.8175
4860,Session,0,1/27/2022,N,Forward,1:08:51,491.8968,324.0847,491.3748,191.6400,221.9763,319.7147,7.1380,0.0000,0.0000,5.8261
4860,Warm Up,1,1/27/2022,N,Forward,0:07:43,39.7967,25.1164,39.6187,14.6432,17.3888,26.6517,5.1529,0.0000,0.0000,1.5980
4860,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:17:44,142.5142,92.4770,142.4281,55.7700,62.6077,94.6287,8.0262,0.0000,0.0000,4.3284
4860,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:20:15,105.6507,70.5337,105.4214,41.0782,48.7773,67.2197,5.2121,0.0000,0.0000,4.4111
4860,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:23:09,203.9353,135.9576,203.9067,80.1486,93.2026,131.2146,8.8045,0.0000,0.0000,5.8261
7935,Session,0,1/27/2022,N,Centre Back,0:07:43,51.1015,28.7467,50.7930,14.8575,21.3659,36.9304,6.6167,0.0000,0.0000,2.2066
7935,Warm Up,1,1/27/2022,N,Centre Back,0:07:43,51.1015,28.7467,50.7930,14.8575,21.3659,36.9304,6.6167,0.0000,0.0000,2.2066
8662,Session,0,1/27/2022,N,Midfielder,0:23:32,278.5684,161.6626,74.4037,83.1240,119.7499,193.9681,11.8319,0.1058,24.0497,5.3472
8662,Warm Up,1,1/27/2022,N,Midfielder,0:13:07,144.7634,81.5811,39.4692,42.1845,60.2299,102.4068,11.0365,0.1050,13.6609,4.6435
8662,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Midfielder,0:10:25,133.8050,80.0815,34.9346,40.9395,59.5200,91.5613,12.8326,0.1067,10.3889,5.3472
8662,4v2 Small Sided Game,3,1/27/2022,N,Midfielder,1:17:46,1185.1946,658.8519,269.3778,375.1063,456.8819,871.0092,15.2363,0.1251,91.6526,5.5967
8662,8v8 Moderate Sided Game,4,1/27/2022,N,Midfielder,0:39:12,629.3111,347.7627,141.2228,195.3401,243.2307,463.6122,16.0517,0.1270,48.3631,5.0947
8662,Session,0,1/27/2022,N,Midfielder,1:08:51,954.0088,578.0731,953.3576,340.6475,389.1137,660.4029,13.8438,0.0000,0.0000,6.5349
8662,Warm Up,1,1/27/2022,N,Midfielder,0:07:43,57.2825,34.9423,57.0567,19.6393,24.5324,38.9521,7.4170,0.0000,0.0000,2.4543
8662,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Midfielder,0:17:44,261.1985,151.2992,260.9501,88.4941,101.8260,187.8027,14.7103,0.0000,0.0000,6.1392
8662,4v2 Small Sided Game,3,1/27/2022,N,Midfielder,0:20:15,220.0530,141.5219,219.9734,81.1918,97.7004,144.7387,10.8560,0.0000,0.0000,4.7535
8662,8v8 Moderate Sided Game,4,1/27/2022,N,Midfielder,0:23:09,415.4748,250.3097,415.3774,151.3224,165.0549,288.9094,17.9373,0.0000,0.0000,6.5349
8988,Session,0,1/27/2022,N,Midfielder,0:11:16,163.2576,86.6428,102.7507,43.5477,65.6161,120.2509,14.4664,0.1881,4.4477,5.0063
8988,Warm Up,1,1/27/2022,N,Midfielder,0:51:07,312.7652,173.0422,142.6845,88.5859,130.3630,225.4226,6.1171,0.1356,14.5966,5.2981
8988,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Midfielder,1:26:09,775.8513,446.6297,345.3996,262.2839,305.4493,551.3013,8.9970,0.1343,35.9122,4.7515
8988,4v2 Small Sided Game,3,1/27/2022,N,Midfielder,0:04:43,34.1896,19.4541,19.7483,10.8121,13.9032,24.2021,7.2387,0.1273,1.0495,2.4378
8988,8v8 Moderate Sided Game,4,1/27/2022,N,Midfielder,0:19:03,178.9460,104.5798,97.0228,59.5726,73.3203,126.6953,9.3706,0.1505,6.3724,4.4565
8988,Session,0,1/27/2022,N,Midfielder,1:08:51,757.9932,431.4978,757.6721,236.7898,310.1553,547.7913,10.9994,7.2388,0.8773,4.8988
8988,Warm Up,1,1/27/2022,N,Midfielder,0:07:43,53.9408,31.8245,53.8258,16.4530,23.7008,37.8977,6.9843,0.0000,0.0000,2.3114
8988,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Midfielder,0:17:44,205.9413,115.6456,205.8268,65.4297,81.3160,150.5601,11.5983,0.0000,0.0000,4.8988
8988,4v2 Small Sided Game,3,1/27/2022,N,Midfielder,0:20:15,183.5269,108.3648,183.4482,58.4321,78.9537,129.3693,9.0540,0.0000,0.0000,4.2320
8988,8v8 Moderate Sided Game,4,1/27/2022,N,Midfielder,0:23:09,314.5842,175.6628,314.5713,96.4750,126.1848,229.9643,13.5815,3.0043,0.8773,4.1126
9083,Session,0,1/27/2022,N,Forward,0:18:05,115.7695,64.7004,115.4204,33.9351,47.4159,84.1823,6.3980,0.0000,0.0000,4.6295
9083,Warm Up,1,1/27/2022,N,Forward,0:09:01,64.6547,42.0653,64.3540,20.4873,32.4529,41.6045,7.1494,0.0000,0.0000,3.0321
9083,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:09:06,73.6941,44.4428,73.6058,22.8236,33.1481,50.8030,8.0874,0.0000,0.0000,3.4918
9083,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:13:01,64.9637,38.9772,64.5612,20.1894,28.9857,44.5040,4.9853,0.0000,0.0000,3.9583
9083,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:11:57,86.4171,48.8783,86.4116,25.4215,36.1077,62.5722,7.2307,0.0000,0.0000,4.7712
9083,Session,0,1/27/2022,N,Forward,1:08:51,691.7278,417.0618,691.2358,254.6715,274.4877,483.2334,10.0378,20.8226,1.4912,5.0575
9083,Warm Up,1,1/27/2022,N,Forward,0:07:43,50.3259,30.6580,50.0791,17.4909,21.4392,34.6719,6.5162,0.0000,0.0000,2.3718
9083,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:17:44,174.1169,103.7946,173.9824,63.7724,67.8840,123.0854,9.8060,0.0000,0.0000,4.7152
9083,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:20:15,161.2533,98.9810,161.1750,60.0183,65.6512,110.6010,7.9552,54.0937,0.7231,5.0575
9083,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:23:09,306.0318,183.6282,305.9993,113.3899,119.5133,214.8752,13.2123,10.1204,0.7681,4.9939
9472,Session,0,1/27/2022,N,Centre Back,0:13:03,68.9676,42.8488,68.7713,25.2312,29.2953,45.7281,5.2812,0.0000,0.0000,2.2171
9472,Warm Up,1,1/27/2022,N,Centre Back,0:16:07,150.0855,90.7105,149.6135,56.4664,58.9606,102.7582,9.2938,0.0000,0.0000,3.9527
9472,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Centre Back,0:34:02,270.8544,156.5915,270.4589,96.0925,102.9685,191.2999,7.9526,0.0000,0.0000,4.5335
9472,4v2 Small Sided Game,3,1/27/2022,N,Centre Back,0:15:56,26.2008,19.4955,26.1554,11.8622,12.8330,14.3904,1.6433,0.0000,0.0000,1.1572
9472,8v8 Moderate Sided Game,4,1/27/2022,N,Centre Back,1:19:08,904.2731,576.9077,901.4836,344.8791,384.4405,600.1067,11.4161,0.0000,0.0000,6.4223
9472,Session,0,1/27/2022,N,Centre Back,1:08:51,576.2778,362.5554,575.6043,193.9538,265.4366,380.6528,8.3625,0.0000,0.0000,5.1174
9472,Warm Up,1,1/27/2022,N,Centre Back,0:07:43,47.8425,30.8652,47.5885,16.3431,22.7799,30.6862,6.1947,0.0000,0.0000,2.3988
9472,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Centre Back,0:17:44,151.5348,93.5541,151.3677,50.5103,68.2296,101.5533,8.5342,0.0000,0.0000,4.5185
9472,4v2 Small Sided Game,3,1/27/2022,N,Centre Back,0:20:15,144.4502,95.2658,144.3373,51.0316,69.7231,91.5672,7.1263,0.0000,0.0000,4.0728
9472,8v8 Moderate Sided Game,4,1/27/2022,N,Centre Back,0:23:09,232.4504,142.8703,232.3109,76.0689,104.7040,156.8460,10.0356,0.0000,0.0000,5.1174
10340,Session,0,1/27/2022,N,Forward,1:29:02,645.3140,409.2855,643.7498,254.0300,266.2411,432.6567,7.2449,0.0000,0.0000,4.4367
10340,Warm Up,1,1/27/2022,N,Forward,0:12:15,66.1219,41.4354,65.8352,24.8278,27.8997,44.0600,5.3970,0.0000,0.0000,2.5694
10340,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:06:18,26.0704,16.1604,26.0702,10.6091,9.8904,17.5876,4.1382,0.0000,0.0000,2.4073
10340,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:05:45,28.3937,18.6160,28.4084,10.8408,12.8414,18.3670,4.9380,0.0000,0.0000,1.5820
10340,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:22:58,155.7242,101.8874,155.5371,63.8547,65.8486,101.4536,6.7774,0.0000,0.0000,3.9599
10340,Session,0,1/27/2022,N,Forward,1:08:51,634.0805,351.4000,633.2609,203.5669,243.1504,464.8516,9.2013,26.9077,2.2307,4.5808
10340,Warm Up,1,1/27/2022,N,Forward,0:07:43,46.0518,25.1507,45.7476,15.0644,17.0427,33.7134,5.9628,0.0000,0.0000,2.8669
10340,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:17:44,181.5698,99.3895,181.0692,58.7293,67.9295,134.3457,10.2258,15.5467,0.4770,4.5808
10340,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:20:15,136.9589,78.1398,136.9383,44.0323,54.9895,98.5730,6.7567,18.9746,0.7064,4.4661
10340,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:23:09,269.5001,148.7201,269.5057,85.7410,103.1887,198.2195,11.6351,57.7335,1.0474,4.0790
10575,Session,0,1/27/2022,N,Forward,1:14:36,647.2616,395.6053,646.0927,233.8291,268.2174,442.4741,8.6697,70.6849,3.3539,4.7055
10575,Warm Up,1,1/27/2022,N,Forward,0:12:39,72.9132,47.8802,72.7935,24.7581,35.6950,47.5257,5.7603,7.9626,1.0040,3.8604
10575,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:12:54,113.1550,67.1516,113.1294,37.0227,47.8227,79.2427,8.7668,0.0000,0.4454,3.2485
10575,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:10:28,65.7579,41.1268,65.0650,24.4252,27.7772,43.4130,6.2793,0.0000,0.4068,4.3464
10575,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:11:52,116.4608,70.5705,116.2802,42.9328,46.6834,80.0595,9.7992,0.0000,0.4604,3.5719
10575,Session,0,1/27/2022,N,Forward,1:08:51,629.5469,354.1108,628.8642,175.5181,269.9967,451.0373,9.1355,0.0000,0.0000,7.0723
10575,Warm Up,1,1/27/2022,N,Forward,0:07:43,49.5649,28.2036,49.3436,14.0275,21.5529,35.2233,6.4177,0.0000,0.0000,2.5541
10575,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Forward,0:17:44,190.9585,100.5699,190.9093,51.1450,75.4869,143.2316,10.7545,0.0000,0.0000,5.4359
10575,4v2 Small Sided Game,3,1/27/2022,N,Forward,0:20:15,127.6784,75.2637,127.3960,37.3380,57.2691,88.4732,6.2988,0.0000,0.0000,5.3463
10575,8v8 Moderate Sided Game,4,1/27/2022,N,Forward,0:23:09,261.3452,150.0736,261.2153,73.0076,115.6878,184.1092,11.2830,0.0000,0.0000,7.0723
11207,Session,0,1/27/2022,N,Midfielder,0:21:57,80.2808,50.0667,80.2238,31.7680,31.6049,54.3778,3.6566,9.8929,0.8350,3.5407
11207,Warm Up,1,1/27/2022,N,Midfielder,0:05:17,47.0081,28.2674,46.5783,17.8845,17.9616,32.2722,8.8742,0.0000,0.2056,3.2076
11207,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Midfielder,0:10:24,68.2976,40.3765,68.2073,26.8239,24.0434,48.6221,6.5633,0.0000,0.4042,4.2706
11207,4v2 Small Sided Game,3,1/27/2022,N,Midfielder,1:35:10,656.3719,427.7217,655.2928,253.9764,291.8165,430.8221,6.8897,64.5527,2.4444,5.0304
11207,8v8 Moderate Sided Game,4,1/27/2022,N,Midfielder,0:08:57,53.3159,33.3828,53.3013,19.5549,23.0715,36.2777,5.9559,0.0000,0.0000,1.6467
11207,Session,0,1/27/2022,N,Midfielder,1:08:51,595.9613,362.2069,595.4548,213.4833,246.6423,414.6809,8.6481,0.0000,0.0000,5.2273
11207,Warm Up,1,1/27/2022,N,Midfielder,0:07:43,46.0958,27.6511,45.8812,15.0202,20.0230,31.9627,5.9685,0.0000,0.0000,2.0125
11207,3 People Tactical Passing- Breaking the Line,2,1/27/2022,N,Midfielder,0:17:44,166.6610,101.0794,166.5360,58.7924,69.5260,116.5056,9.3861,0.0000,0.0000,4.9185
11207,4v2 Small Sided Game,3,1/27/2022,N,Midfielder,0:20:15,124.6597,77.4880,124.6109,45.7941,52.6528,85.2517,6.1499,0.0000,0.0000,5.2273
11207,8v8 Moderate Sided Game,4,1/27/2022,N,Midfielder,0:23:09,258.5448,155.9885,258.4267,93.8767,104.4404,180.9609,11.1621,0.0000,0.0000,5.0811
12021,Session,0,1/27/2022,Y,Midfielder,0:10:56,86.5919,55.7557,86.3329,33.3276,37.6949,58.0999,7.9141,2.7108,0.5484,3.8286
12021,Warm Up,1,1/27/2022,Y,Midfielder,0:07:41,44.9998,30.0453,44.3965,17.0939,21.0400,28.0943,5.8232,23.3948,0.3259,2.8534
12021,3 People Tactical Passing- Breaking the Line,2,1/27/2022,Y,Midfielder,0:06:01,35.8326,24.3805,35.2487,14.5514,16.4996,21.7474,5.9437,12.9593,0.2111,3.7963
12021,4v2 Small Sided Game,3,1/27/2022,Y,Midfielder,0:23:23,147.6903,96.9134,147.3637,58.7710,64.5645,96.1356,6.3081,80.4852,0.8268,5.5524
12021,8v8 Moderate Sided Game,4,1/27/2022,Y,Midfielder,1:06:40,678.4947,470.5579,673.9985,286.6771,314.0012,408.2511,10.1603,15.4122,4.5213,3.6571
12021,Session,0,1/27/2022,Y,Midfielder,1:08:51,762.4855,452.1482,762.1792,284.7393,291.4087,536.2340,11.0646,48.5381,4.0830,6.4093
12021,Warm Up,1,1/27/2022,Y,Midfielder,0:07:43,52.7053,31.4308,52.5475,19.1473,20.9620,36.7455,6.8243,0.0000,1.8503,2.5733
12021,3 People Tactical Passing- Breaking the Line,2,1/27/2022,Y,Midfielder,0:17:44,213.6304,121.3088,213.5909,76.3984,78.0709,154.8277,12.0313,26.0334,0.6572,4.8555
12021,4v2 Small Sided Game,3,1/27/2022,Y,Midfielder,0:20:15,182.8292,113.1851,182.7327,70.3631,73.9415,124.3003,9.0196,69.8621,0.7027,5.6288
12021,8v8 Moderate Sided Game,4,1/27/2022,Y,Midfielder,0:23:09,313.3205,186.2236,313.3081,118.8305,118.4342,220.3605,13.5270,64.1262,0.8729,6.4093
1851,Session,0,1/28/2022,N,Defender,1:33:32,946.4975,580.5067,945.8008,356.5565,384.2806,650.1733,10.1159,0.0000,0.0000,5.4832
1851,Warm-Up,1,1/28/2022,N,Defender,0:05:59,41.9754,25.9206,41.9664,15.8482,17.2518,28.7864,7.0054,0.0000,0.0000,3.7966
1851,Dual Field Patterns,2,1/28/2022,N,Defender,0:25:25,218.0751,131.3425,218.0747,83.0621,84.6482,152.1918,8.5785,0.0000,0.0000,5.3253
1851,11v11,3,1/28/2022,N,Defender,0:23:09,364.5612,223.1269,364.1979,139.5537,145.0671,250.5803,15.7470,0.0000,0.0000,5.4832
1851,Drill 4,4,1/28/2022,N,Defender,0:17:50,109.7344,67.8325,109.5512,41.7783,44.7668,74.5731,6.1483,0.0000,0.0000,4.2471
1851,Conditioning,5,1/28/2022,N,Defender,0:21:09,212.1515,132.2842,212.0106,76.3144,92.5466,144.0416,10.0293,0.0000,0.0000,5.2723
3945,Session,0,1/28/2022,N,Forward,1:33:32,820.6484,494.9132,820.0137,280.2025,346.5428,569.8099,8.7709,0.0000,0.0000,5.6681
3945,Warm-Up,1,1/28/2022,N,Forward,0:05:59,32.7728,17.9303,32.7669,9.7621,12.9464,24.1452,5.4696,0.0000,0.0000,2.0827
3945,Dual Field Patterns,2,1/28/2022,N,Forward,0:25:25,176.6218,102.3688,176.6183,57.1735,72.5865,125.4629,6.9479,0.0000,0.0000,5.6681
3945,11v11,3,1/28/2022,N,Forward,0:23:09,280.1436,160.8476,279.8733,88.9792,115.0349,200.6706,12.1006,0.0000,0.0000,5.0920
3945,Drill 4,4,1/28/2022,N,Forward,0:17:50,142.8391,86.8612,142.6867,52.0838,57.9083,99.9037,8.0031,0.0000,0.0000,3.6291
3945,Conditioning,5,1/28/2022,N,Forward,0:21:09,188.2711,126.9054,188.0685,72.2039,88.0668,119.6276,8.9004,0.0000,0.0000,4.6586
4860,Session,0,1/28/2022,N,Forward,1:33:32,660.9555,444.5639,660.6165,280.1859,287.9965,422.4792,7.0641,0.0000,0.0000,4.9055
4860,Warm-Up,1,1/28/2022,N,Forward,0:05:59,29.6747,19.4380,29.6640,11.5604,13.1878,19.3873,4.9525,0.0000,0.0000,3.6392
4860,Dual Field Patterns,2,1/28/2022,N,Forward,0:25:25,161.1013,106.9848,161.0994,68.3259,68.3808,104.4326,6.3373,0.0000,0.0000,4.3017
4860,11v11,3,1/28/2022,N,Forward,0:23:09,199.7147,133.5145,199.4837,85.1513,85.6354,128.4372,8.6266,0.0000,0.0000,4.9055
4860,Drill 4,4,1/28/2022,N,Forward,0:17:50,123.0596,84.0091,123.0108,52.4683,54.9932,77.4479,6.8949,0.0000,0.0000,3.1887
4860,Conditioning,5,1/28/2022,N,Forward,0:21:09,147.4053,100.6174,147.3586,62.6800,65.7992,92.7742,6.9685,0.0000,0.0000,4.7639
5957,Session,0,1/28/2022,N,Forward,1:33:32,824.1448,520.5409,823.4041,299.3180,366.1694,546.2542,8.8082,0.0000,0.0000,6.0497
5957,Warm-Up,1,1/28/2022,N,Forward,0:05:59,37.1923,22.6291,37.1820,13.8951,15.0406,25.4102,6.2072,0.0000,0.0000,2.7704
5957,Dual Field Patterns,2,1/28/2022,N,Forward,0:25:25,227.1770,143.9302,227.1749,82.9925,100.7535,149.9810,8.9366,0.0000,0.0000,4.8344
5957,11v11,3,1/28/2022,N,Forward,0:23:09,287.9268,178.9966,287.4010,102.2206,126.0105,193.4891,12.4368,0.0000,0.0000,6.0497
5957,Drill 4,4,1/28/2022,N,Forward,0:17:50,114.8368,72.9294,114.7315,40.1070,52.7770,75.4647,6.4342,0.0000,0.0000,3.6251
5957,Conditioning,5,1/28/2022,N,Forward,0:21:09,157.0118,102.0557,156.9147,60.1027,71.5878,101.9091,7.4226,0.0000,0.0000,3.6266
8662,Session,0,1/28/2022,N,Midfielder,0:38:34,555.8835,311.0892,128.1550,179.7662,213.6512,407.3970,14.4078,0.1229,43.2896,5.5967
8662,Warm-Up,1,1/28/2022,N,Midfielder,0:13:07,183.8274,105.8519,41.2639,54.7206,79.0517,130.7686,14.0146,0.1258,15.9652,6.2959
8662,Dual Field Patterns,2,1/28/2022,N,Midfielder,0:13:07,183.8274,105.8519,41.2639,54.7206,79.0517,130.7686,14.0146,0.1258,15.9652,6.2959
8662,11v11,3,1/28/2022,N,Midfielder,1:23:20,869.3829,534.2079,303.3093,326.4938,353.5039,594.3075,10.4294,0.1135,57.7725,6.6040
8662,Drill 4,4,1/28/2022,N,Midfielder,0:36:30,377.5196,230.3425,140.3460,138.4262,154.8026,258.9034,10.3408,0.1095,26.9113,6.3877
8662,Conditioning,5,1/28/2022,N,Midfielder,0:46:50,491.8633,303.8654,162.9633,188.0676,198.7013,335.4041,10.4984,0.1168,30.8612,6.6040
8662,Session,0,1/28/2022,N,Midfielder,1:33:32,968.9765,607.6890,968.2485,358.3915,407.7648,652.0817,10.3562,0.0000,0.0000,6.1203
8662,Warm-Up,1,1/28/2022,N,Midfielder,0:05:59,42.2887,25.1623,42.2636,14.8064,16.8765,29.4053,7.0577,0.0000,0.0000,2.6617
8662,Dual Field Patterns,2,1/28/2022,N,Midfielder,0:25:25,206.8156,124.4104,206.8156,72.7574,84.0558,145.2169,8.1356,0.0000,0.0000,5.6679
8662,11v11,3,1/28/2022,N,Midfielder,0:23:09,392.2879,243.1489,391.9422,144.1885,162.6662,267.6161,16.9446,0.0000,0.0000,6.1203
8662,Drill 4,4,1/28/2022,N,Midfielder,0:17:50,129.2448,83.3653,129.0202,49.3020,55.5577,84.4232,7.2414,0.0000,0.0000,4.1162
8662,Conditioning,5,1/28/2022,N,Midfielder,0:21:09,198.3395,131.6021,198.2069,77.3373,88.6086,125.4203,9.3764,0.0000,0.0000,5.3518
8988,Session,0,1/28/2022,N,Midfielder,0:11:16,143.2099,81.1077,61.7301,47.4546,55.8637,103.3720,12.6899,0.1484,5.9125,4.7394
8988,Warm-Up,1,1/28/2022,N,Midfielder,0:51:07,419.5059,241.4882,166.8985,144.4446,162.3620,297.0319,8.2048,0.1251,22.5778,4.7515
8988,Dual Field Patterns,2,1/28/2022,N,Midfielder,1:26:28,726.6095,465.4895,306.8860,264.8761,329.5580,467.8601,8.3952,0.1195,39.5102,4.9511
8988,11v11,3,1/28/2022,N,Midfielder,0:04:43,30.2812,18.8093,13.1613,10.8250,13.2552,19.9659,6.4112,0.1427,1.2894,2.9323
8988,Drill 4,4,1/28/2022,N,Midfielder,0:19:22,160.1898,103.1162,81.7306,57.1290,74.5655,102.7828,8.2518,0.1302,7.3693,4.8712
8988,Conditioning,5,1/28/2022,N,Midfielder,0:11:16,139.4742,87.8117,57.2295,49.3358,62.8910,90.8519,12.3589,0.1356,5.9423,4.1721
8988,Session,0,1/28/2022,N,Midfielder,1:33:32,476.9403,260.2082,476.4387,137.3918,191.3512,352.2861,5.0974,128.5207,0.5353,4.7690
8988,Warm-Up,1,1/28/2022,N,Midfielder,0:05:59,37.7612,20.1119,37.6893,10.3183,14.9455,28.1394,6.3021,0.0000,0.0000,2.0886
8988,Dual Field Patterns,2,1/28/2022,N,Midfielder,0:25:25,157.1180,87.8569,157.1124,46.1890,65.0222,114.6753,6.1806,0.0000,0.0000,4.7690
8988,11v11,3,1/28/2022,N,Midfielder,0:23:09,266.8132,141.2018,266.5078,74.9626,103.4002,200.9978,11.5248,0.0000,0.0000,3.3764
8988,Drill 4,4,1/28/2022,N,Midfielder,0:17:50,12.3983,8.8602,12.3216,4.5541,6.5845,7.0724,0.6947,3.3410,0.4739,0.6432
8988,Conditioning,5,1/28/2022,N,Midfielder,0:21:09,2.8496,2.1773,2.8077,1.3678,1.3988,1.4012,0.1347,0.0000,0.0613,1.2369
9083,Session,0,1/28/2022,N,Forward,1:17:02,498.0392,325.0285,497.5365,197.9473,215.9135,326.8993,6.4580,0.0000,1.3019,4.7630
9083,Warm-Up,1,1/28/2022,N,Forward,0:09:47,55.4003,34.5788,55.2828,20.3607,23.5784,37.6295,5.6593,0.0000,0.0000,2.2818
9083,Dual Field Patterns,2,1/28/2022,N,Forward,0:06:05,42.4424,28.1731,42.4301,17.2304,18.4941,27.8327,6.9606,0.0000,0.0000,3.1647
9083,11v11,3,1/28/2022,N,Forward,0:18:05,109.5975,70.1162,109.5154,43.6753,45.7300,73.3584,6.0569,0.0000,0.0000,3.8141
9083,Drill 4,4,1/28/2022,N,Forward,0:09:01,57.4217,38.5061,57.1693,22.4926,26.4317,36.2485,6.3496,0.0000,0.0000,2.7296
9083,Conditioning,5,1/28/2022,N,Forward,0:09:06,61.2018,40.0038,61.1908,24.4211,26.5487,40.0487,6.7165,0.0000,0.3348,3.3893
9083,Session,0,1/28/2022,N,Forward,1:33:32,880.8158,552.6383,880.3121,345.9758,350.0668,597.5806,9.4139,0.0000,0.0000,5.4803
9083,Warm-Up,1,1/28/2022,N,Forward,0:05:59,36.7113,21.5709,36.6257,13.1157,14.1155,26.0119,6.1269,0.0000,0.0000,2.5484
9083,Dual Field Patterns,2,1/28/2022,N,Forward,0:25:25,226.2771,140.9009,226.2767,86.8035,91.5432,154.3213,8.9012,0.0000,0.0000,4.8204
